»’∆⁄,÷ ¡øµ»º∂,AQI÷∏ ˝,µ±ÃÏAQI≈≈√˚,PM2.5,PM10,So2,No2,Co,O3
2016/5/20,”≈,48,86,33,43,5,29,0.76,50
2016/5/21,¡º,54,190,33,48,8,32,0.78,79
2016/5/22,”≈,50,155,34,44,5,40,0.81,41
2016/5/23,”≈,40,75,28,34,4,31,0.64,46
2016/5/24,¡º,59,150,37,57,13,35,0.73,75
2016/5/25,”≈,49,91,28,49,9,35,0.68,67
2016/5/26,”≈,34,46,22,32,4,23,0.44,50
2016/5/27,”≈,41,80,28,37,4,31,0.53,37
2016/5/28,¡º,73,279,52,70,6,44,0.68,36
2016/5/29,¡º,82,299,58,79,9,46,0.81,65
2016/5/30,¡º,68,182,47,72,9,42,0.79,57
2016/5/31,¡º,80,245,58,92,12,48,0.9,49
2016/6/1,«·∂»Œ€»æ,105,355,78,103,7,34,0.87,88
2016/6/2,¡º,57,172,40,50,4,28,0.85,24
2016/6/3,¡º,57,205,31,48,8,35,0.87,72
2016/6/4,¡º,63,212,33,58,9,37,0.85,84
2016/6/5,¡º,87,326,32,65,11,40,0.63,129
2016/6/6,¡º,83,303,40,86,12,49,0.72,108
2016/6/7,¡º,64,191,42,70,7,37,0.62,92
2016/6/8,¡º,78,264,48,74,10,39,0.74,84
2016/6/9,¡º,64,180,43,68,8,29,0.65,64
2016/6/10,”≈,42,94,29,40,4,27,0.63,38
2016/6/11,¡º,51,177,35,46,5,38,0.77,37
2016/6/12,¡º,79,317,51,73,5,39,0.87,78
2016/6/13,¡º,84,308,57,87,9,50,0.94,82
2016/6/14,¡º,85,329,62,94,10,45,0.92,69
2016/6/15,¡º,67,278,47,68,6,33,0.65,57
2016/6/16,¡º,64,202,34,63,11,41,0.61,74
2016/6/17,¡º,70,208,37,72,14,51,0.69,85
2016/6/18,¡º,63,195,39,68,11,37,0.64,73
2016/6/19,¡º,51,171,35,43,4,27,0.68,44
2016/6/20,¡º,76,293,51,66,5,34,0.87,73
2016/6/21,¡º,76,307,54,75,7,41,0.9,65
2016/6/22,¡º,64,273,44,68,8,43,0.77,44
2016/6/23,¡º,56,240,35,56,8,34,0.71,56
2016/6/24,”≈,34,83,23,31,4,23,0.58,37
2016/6/25,”≈,24,16,15,22,4,21,0.59,40
2016/6/26,”≈,44,126,30,41,7,27,0.68,30
2016/6/27,¡º,55,188,38,52,6,39,0.69,38
2016/6/28,¡º,68,253,48,62,6,40,0.77,36
2016/6/29,¡º,55,203,31,53,9,42,0.86,59
2016/6/30,”≈,46,165,32,47,6,38,0.79,32
2016/7/1,”≈,46,202,30,43,6,30,0.72,70
2016/7/2,¡º,69,287,44,67,8,46,0.89,68
2016/7/3,¡º,57,215,38,62,8,43,0.81,47
2016/7/4,¡º,56,220,30,52,7,36,0.69,67
2016/7/5,¡º,52,207,30,53,9,37,0.74,50
2016/7/6,”≈,33,82,14,31,9,30,0.66,43
2016/7/7,”≈,39,103,17,38,11,28,0.59,36
2016/7/8,”≈,46,153,20,41,11,28,0.57,59
2016/7/9,¡º,59,240,24,50,12,29,0.61,76
2016/7/10,¡º,76,307,35,67,12,30,0.63,107
2016/7/11,¡º,87,331,36,67,11,34,0.68,109
2016/7/12,¡º,74,312,51,87,8,47,0.89,71
2016/7/13,¡º,76,326,54,86,8,42,0.91,62
2016/7/14,”≈,34,79,23,32,4,26,0.64,43
2016/7/15,”≈,50,222,22,38,9,32,0.61,83
2016/7/16,¡º,69,294,33,55,10,34,0.71,102
2016/7/17,¡º,76,279,49,83,10,44,0.86,82
2016/7/18,¡º,56,196,35,59,8,40,0.8,38
2016/7/19,”≈,38,108,26,35,4,28,0.81,33
2016/7/20,¡º,53,245,33,50,7,30,0.88,57
2016/7/21,”≈,46,183,27,45,11,29,0.76,54
2016/7/22,”≈,47,139,25,48,12,30,0.6,51
2016/7/23,¡º,62,227,41,66,13,29,0.69,59
2016/7/24,¡º,52,140,24,55,10,30,0.58,60
2016/7/25,¡º,64,226,38,66,14,33,0.7,77
2016/7/26,¡º,68,258,44,77,13,35,0.77,80
2016/7/27,¡º,51,125,31,54,8,24,0.66,63
2016/7/28,¡º,66,212,36,61,10,32,0.72,90
2016/7/29,”≈,45,85,24,42,11,28,0.6,55
2016/7/30,”≈,50,107,25,47,13,27,0.61,65
2016/7/31,¡º,64,252,43,72,12,37,0.78,59
2016/8/1,”≈,49,163,30,46,8,26,0.7,58
2016/8/2,¡º,54,215,33,57,10,36,0.79,52
2016/8/3,”≈,50,221,33,51,7,30,0.73,47
2016/8/4,”≈,41,148,26,40,9,30,0.74,37
2016/8/5,”≈,31,56,18,30,7,26,0.66,31
2016/8/6,”≈,49,174,29,49,8,33,0.79,47
2016/8/7,”≈,48,201,29,44,8,31,0.84,69
2016/8/8,¡º,53,253,32,50,7,31,0.86,68
2016/8/9,¡º,64,283,39,53,8,32,0.91,86
2016/8/10,¡º,71,322,45,68,8,38,0.94,76
2016/8/11,¡º,73,314,50,75,10,38,0.94,89
2016/8/12,¡º,67,293,38,62,10,36,0.8,85
2016/8/13,¡º,81,348,50,82,12,41,0.88,83
2016/8/14,¡º,66,298,39,63,11,31,0.78,80
2016/8/15,¡º,58,274,29,50,10,29,0.67,76
2016/8/16,¡º,71,312,40,64,14,33,0.72,89
2016/8/17,¡º,58,189,32,57,12,33,0.68,66
2016/8/18,¡º,61,234,38,65,10,34,0.69,68
2016/8/19,¡º,81,340,56,95,17,45,0.84,74
2016/8/20,¡º,66,295,44,71,12,31,0.74,66
2016/8/21,¡º,68,259,46,74,12,34,0.77,78
2016/8/22,¡º,66,244,46,74,11,36,0.82,58
2016/8/23,¡º,58,152,38,62,11,34,0.81,61
2016/8/24,¡º,78,266,45,70,13,34,0.83,94
2016/8/25,¡º,86,316,60,95,14,42,0.92,86
2016/8/26,¡º,82,358,60,87,12,28,0.75,46
2016/8/27,¡º,64,296,46,58,7,25,0.79,25
2016/8/28,”≈,37,40,25,35,7,29,0.74,35
2016/8/29,¡º,57,145,39,60,14,35,0.77,51
2016/8/30,¡º,60,173,42,52,6,28,0.71,46
2016/8/31,¡º,77,237,56,66,6,41,0.83,33
2016/9/1,¡º,99,348,73,92,7,46,0.92,54
2016/9/2,«·∂»Œ€»æ,103,346,75,107,9,58,0.99,75
2016/9/3,«·∂»Œ€»æ,137,361,104,146,16,73,1.21,48
2016/9/4,«·∂»Œ€»æ,140,358,105,130,11,44,1.03,30
2016/9/5,¡º,90,284,67,77,7,37,0.9,27
2016/9/6,¡º,75,267,54,65,6,40,0.81,43
2016/9/7,¡º,93,352,69,87,9,51,0.95,32
2016/9/8,¡º,78,270,57,74,6,51,0.99,26
2016/9/9,”≈,47,111,32,39,5,39,0.85,25
2016/9/10,¡º,75,276,54,70,8,42,0.92,56
2016/9/11,«·∂»Œ€»æ,103,354,75,105,9,60,1.13,72
2016/9/12,¡º,94,343,69,104,12,62,1.03,59
2016/9/13,«·∂»Œ€»æ,143,363,108,149,15,59,1.14,62
2016/9/14,÷–∂»Œ€»æ,186,365,140,175,12,44,1.09,45
2016/9/15,¡º,51,156,36,43,5,25,0.7,47
2016/9/16,¡º,75,295,54,69,9,33,0.82,61
2016/9/17,¡º,97,341,72,99,12,46,1.02,65
2016/9/18,«·∂»Œ€»æ,129,359,97,125,14,39,1.06,36
2016/9/19,¡º,77,344,56,68,7,30,0.81,51
2016/9/20,¡º,82,341,60,73,8,39,0.86,39
2016/9/21,«·∂»Œ€»æ,114,353,85,111,13,51,1.03,37
2016/9/22,«·∂»Œ€»æ,106,337,78,107,13,46,1.02,63
2016/9/23,¡º,96,293,71,94,9,51,0.99,42
2016/9/24,¡º,97,292,72,91,8,51,1.01,20
2016/9/25,¡º,77,234,55,66,11,39,0.92,32
2016/9/26,¡º,60,150,42,59,8,46,1.02,20
2016/9/27,¡º,68,256,48,68,9,43,1.07,30
2016/9/28,¡º,55,252,34,56,11,44,0.95,21
2016/9/29,”≈,49,202,30,49,10,49,1.1,16
2016/9/30,¡º,83,303,60,95,13,61,1.36,49
2016/10/1,¡º,91,315,67,102,15,55,1.25,63
2016/10/2,¡º,90,307,65,94,11,47,1.12,75
2016/10/3,¡º,90,300,64,100,15,56,1.1,72
2016/10/4,¡º,72,261,47,80,12,57,0.89,57
2016/10/5,¡º,91,343,63,127,19,57,0.97,70
2016/10/6,¡º,96,342,68,119,18,45,0.92,71
2016/10/7,¡º,93,339,69,102,10,51,0.97,34
2016/10/8,¡º,85,350,62,84,11,43,0.95,18
2016/10/9,”≈,41,112,27,38,7,30,0.85,30
2016/10/10,”≈,40,85,27,37,5,34,0.82,31
2016/10/11,”≈,40,84,27,37,5,39,0.93,18
2016/10/12,”≈,46,105,32,44,7,37,0.95,13
2016/10/13,”≈,30,23,20,27,7,34,0.93,11
2016/10/14,”≈,37,35,25,35,7,30,0.87,9
2016/10/15,”≈,31,23,20,29,6,35,0.93,9
2016/10/16,¡º,52,105,33,54,11,40,1.14,10
2016/10/17,¡º,61,169,42,65,11,44,1.21,12
2016/10/18,¡º,55,133,37,58,11,42,1.1,31
2016/10/19,¡º,63,161,43,70,12,54,1.15,36
2016/10/20,¡º,58,193,38,64,13,52,1,21
2016/10/21,”≈,41,156,23,43,8,40,0.82,22
2016/10/22,¡º,83,345,60,93,12,43,1.02,43
2016/10/23,¡º,55,274,38,57,10,37,1.01,27
2016/10/24,¡º,56,238,37,60,10,32,0.91,11
2016/10/25,”≈,32,47,18,31,8,30,1.03,12
2016/10/26,”≈,40,111,24,40,8,32,0.99,15
2016/10/27,”≈,43,145,28,41,7,35,1.09,10
2016/10/28,”≈,22,13,12,21,6,29,0.7,25
2016/10/29,”≈,24,25,16,23,6,31,0.6,17
2016/10/30,”≈,34,60,22,33,8,37,0.73,10
2016/10/31,”≈,45,159,29,46,11,39,0.89,12
2016/11/1,¡º,53,188,34,54,12,43,1,10
2016/11/2,¡º,62,188,42,70,12,49,1.08,8
2016/11/3,¡º,80,206,58,92,15,54,1.14,14
2016/11/4,¡º,73,144,53,88,11,62,1.2,26
2016/11/5,¡º,98,207,72,114,19,73,1.28,14
2016/11/6,«·∂»Œ€»æ,122,244,92,129,21,55,1.43,7
2016/11/7,”≈,27,14,17,23,6,34,0.78,22
2016/11/8,”≈,21,10,14,20,6,31,0.63,23
2016/11/9,”≈,24,36,15,22,7,36,0.78,19
2016/11/10,”≈,41,88,24,40,12,49,0.97,25
2016/11/11,”≈,47,83,28,48,12,43,0.97,24
2016/11/12,¡º,69,145,49,80,17,53,1.07,12
2016/11/13,¡º,96,223,71,111,25,63,1.33,9
2016/11/14,«·∂»Œ€»æ,107,232,80,125,22,70,1.39,14
2016/11/15,«·∂»Œ€»æ,109,265,81,115,20,57,1.26,31
2016/11/16,«·∂»Œ€»æ,109,278,82,116,19,57,1.31,12
2016/11/17,«·∂»Œ€»æ,118,274,89,127,17,57,1.43,9
2016/11/18,¡º,80,166,58,86,13,57,1.11,26
2016/11/19,¡º,93,216,69,102,15,57,1.24,18
2016/11/20,«·∂»Œ€»æ,122,315,91,132,17,60,1.65,8
2016/11/21,¡º,74,266,54,77,13,47,1.36,15
2016/11/22,¡º,62,312,44,65,12,40,1.05,10
2016/11/23,”≈,17,19,11,16,7,26,0.73,10
2016/11/24,”≈,26,36,16,25,9,30,0.77,10
2016/11/25,”≈,44,78,28,43,12,34,0.86,7
2016/11/26,”≈,49,95,32,52,12,39,0.86,19
2016/11/27,¡º,65,116,43,76,15,50,0.94,26
2016/11/28,¡º,83,169,60,104,22,56,1.1,12
2016/11/29,¡º,91,204,67,98,15,51,1.16,9
2016/11/30,¡º,100,237,74,112,17,54,1.23,16
2016/12/1,¡º,97,201,71,103,13,56,1.17,18
2016/12/2,¡º,88,171,64,93,12,56,1.03,16
2016/12/3,¡º,82,119,60,95,13,58,1.08,10
2016/12/4,¡º,91,142,67,98,11,53,1.12,16
2016/12/5,«·∂»Œ€»æ,119,252,90,126,12,57,1.26,13
2016/12/6,«·∂»Œ€»æ,113,268,84,121,13,51,1.18,27
2016/12/7,«·∂»Œ€»æ,131,250,99,136,16,70,1.33,28
2016/12/8,«·∂»Œ€»æ,129,225,97,138,12,71,1.4,31
2016/12/9,«·∂»Œ€»æ,128,258,97,130,12,59,1.26,24
2016/12/10,«·∂»Œ€»æ,125,278,94,125,11,50,1.32,19
2016/12/11,«·∂»Œ€»æ,132,280,99,132,12,52,1.48,10
2016/12/12,«·∂»Œ€»æ,107,212,80,105,12,46,1.52,7
2016/12/13,¡º,91,230,67,92,12,45,1.52,12
2016/12/14,¡º,73,224,52,66,9,46,1.33,10
2016/12/15,¡º,57,116,40,56,8,51,1.09,16
2016/12/16,¡º,75,130,54,76,10,50,1.12,21
2016/12/17,¡º,86,126,63,90,12,58,1.15,19
2016/12/18,«·∂»Œ€»æ,114,188,85,124,18,64,1.4,9
2016/12/19,«·∂»Œ€»æ,147,202,111,161,25,67,1.55,7
2016/12/20,«·∂»Œ€»æ,142,206,108,145,17,56,1.34,7
2016/12/21,«·∂»Œ€»æ,143,265,107,146,17,50,1.36,8
2016/12/22,«·∂»Œ€»æ,104,267,78,116,9,48,1.43,11
2016/12/23,¡º,81,184,59,79,9,48,1.34,11
2016/12/24,”≈,50,41,35,46,7,41,1.14,10
2016/12/25,”≈,47,81,33,46,7,38,0.89,15
2016/12/26,”≈,45,121,30,45,10,40,0.86,15
2016/12/27,¡º,64,206,42,75,15,49,0.93,18
2016/12/28,¡º,68,161,48,73,14,50,0.98,28
2016/12/29,¡º,76,172,55,87,16,60,1.04,16
2016/12/30,¡º,81,125,59,91,15,56,0.98,20
2016/12/31,«·∂»Œ€»æ,129,206,97,149,30,69,1.25,10
2017/1/1,÷–∂»Œ€»æ,170,235,128,179,30,61,1.34,7
2017/1/2,÷–∂»Œ€»æ,173,235,130,181,25,60,1.26,17
2017/1/3,÷–∂»Œ€»æ,200,268,152,207,20,70,1.67,9
2017/1/4,÷ÿ∂»Œ€»æ,216,281,165,225,31,73,1.69,8
2017/1/5,÷–∂»Œ€»æ,193,299,145,196,19,62,1.39,11
2017/1/6,÷–∂»Œ€»æ,162,304,123,168,17,57,1.48,10
2017/1/7,«·∂»Œ€»æ,135,295,102,140,18,57,1.38,9
2017/1/8,¡º,86,205,63,94,20,51,1.74,6
2017/1/9,¡º,77,191,55,77,13,49,1.61,9
2017/1/10,”≈,47,92,30,45,10,40,1.17,15
2017/1/11,”≈,27,13,18,24,8,33,0.78,14
2017/1/12,”≈,37,48,26,37,8,32,0.72,18
2017/1/13,¡º,67,169,48,68,10,44,0.97,13
2017/1/14,¡º,81,225,59,86,12,50,1.15,8
2017/1/15,¡º,89,256,65,95,16,52,1.15,14
2017/1/16,¡º,79,186,57,89,15,57,1.02,20
2017/1/17,«·∂»Œ€»æ,104,227,77,112,18,57,1.18,21
2017/1/18,¡º,86,168,64,93,14,53,1.01,22
2017/1/19,¡º,92,176,68,101,15,59,1.04,23
2017/1/20,«·∂»Œ€»æ,102,298,75,108,16,54,1.02,30
2017/1/21,÷–∂»Œ€»æ,156,356,118,156,17,55,1.26,23
2017/1/22,÷–∂»Œ€»æ,163,343,123,164,14,63,1.38,32
2017/1/23,÷–∂»Œ€»æ,167,322,126,167,18,68,1.39,17
2017/1/24,÷–∂»Œ€»æ,186,320,141,181,18,69,1.5,17
2017/1/25,«·∂»Œ€»æ,105,180,78,104,11,50,1.14,36
2017/1/26,¡º,96,143,71,92,10,49,1.11,25
2017/1/27,÷–∂»Œ€»æ,161,306,122,154,18,36,1.25,27
2017/1/28,«·∂»Œ€»æ,122,168,91,115,10,28,1.15,21
2017/1/29,¡º,51,64,35,47,5,22,1,31
2017/1/30,¡º,51,132,35,49,7,25,1.12,22
2017/1/31,¡º,76,223,55,84,10,21,1.05,44
2017/2/1,«·∂»Œ€»æ,102,290,76,99,8,24,1.18,24
2017/2/2,¡º,51,100,35,45,8,24,1.17,26
2017/2/3,¡º,58,120,40,55,10,34,1.23,23
2017/2/4,¡º,69,116,49,67,10,43,1.41,31
2017/2/5,¡º,78,172,57,78,9,51,1.42,21
2017/2/6,«·∂»Œ€»æ,104,249,77,106,13,51,1.47,14
2017/2/7,¡º,57,151,40,54,6,33,1.28,15
2017/2/8,”≈,40,57,26,39,7,33,1.13,43
2017/2/9,¡º,62,184,43,68,11,53,1.26,13
2017/2/10,¡º,87,283,64,94,12,54,1.34,13
2017/2/11,¡º,74,181,53,75,10,46,0.99,29
2017/2/12,¡º,84,163,62,89,13,54,1,39
2017/2/13,¡º,91,174,67,102,14,65,1.14,23
2017/2/14,÷–∂»Œ€»æ,159,290,121,159,21,59,1.34,13
2017/2/15,÷–∂»Œ€»æ,162,295,123,164,17,67,1.53,19
2017/2/16,«·∂»Œ€»æ,124,265,93,126,13,55,1.24,37
2017/2/17,«·∂»Œ€»æ,130,308,98,138,19,68,1.32,33
2017/2/18,«·∂»Œ€»æ,149,325,113,150,16,56,1.3,24
2017/2/19,«·∂»Œ€»æ,128,231,96,129,11,48,1.23,39
2017/2/20,«·∂»Œ€»æ,109,276,82,114,12,53,1.31,18
2017/2/21,¡º,71,253,52,70,7,40,1.08,18
2017/2/22,”≈,40,49,24,38,7,36,0.65,37
2017/2/23,”≈,44,93,27,43,8,34,0.64,23
2017/2/24,”≈,33,30,22,31,8,35,0.72,16
2017/2/25,¡º,55,130,38,57,11,46,0.9,14
2017/2/26,¡º,63,137,44,71,14,51,0.98,23
2017/2/27,¡º,69,132,49,77,16,56,0.93,20
2017/2/28,¡º,69,107,49,81,15,61,0.97,30
2017/3/1,¡º,85,224,57,108,20,67,0.96,36
2017/3/2,¡º,95,334,60,138,20,72,1.03,22
2017/3/3,¡º,90,279,62,119,24,66,0.96,23
2017/3/4,«·∂»Œ€»æ,101,245,75,130,22,66,1,28
2017/3/5,¡º,82,220,60,91,13,46,0.86,22
2017/3/6,”≈,45,58,30,44,7,46,0.74,26
2017/3/7,¡º,52,121,35,48,8,47,0.79,21
2017/3/8,¡º,53,120,36,50,10,43,0.79,33
2017/3/9,¡º,66,140,47,70,13,54,1.03,18
2017/3/10,¡º,99,269,73,111,19,62,1.22,11
2017/3/11,¡º,90,234,66,107,18,71,1.27,17
2017/3/12,¡º,78,252,57,82,13,56,1.11,16
2017/3/13,”≈,26,8,16,23,7,34,0.94,37
2017/3/14,”≈,28,7,17,26,7,35,1.03,32
2017/3/15,”≈,36,32,22,34,9,41,0.84,28
2017/3/16,¡º,53,97,33,56,14,50,0.97,25
2017/3/17,¡º,59,108,39,64,13,52,0.97,28
2017/3/18,¡º,63,136,44,71,16,51,0.98,37
2017/3/19,”≈,46,70,29,46,14,40,0.86,38
2017/3/20,¡º,66,187,46,75,18,51,1.04,44
2017/3/21,¡º,67,184,48,73,13,55,1.16,27
2017/3/22,”≈,43,79,27,43,10,34,0.91,38
2017/3/23,”≈,46,86,27,45,12,39,0.91,36
2017/3/24,”≈,32,23,21,31,8,33,0.83,27
2017/3/25,”≈,33,33,21,33,8,34,0.7,38
2017/3/26,¡º,55,99,29,58,10,44,0.77,45
2017/3/27,¡º,69,142,44,85,15,64,0.96,33
2017/3/28,¡º,84,251,58,111,21,66,1.06,46
2017/3/29,«·∂»Œ€»æ,112,284,83,145,24,79,1.25,18
2017/3/30,¡º,65,151,45,67,11,43,0.9,27
2017/3/31,¡º,53,126,32,54,12,45,0.91,50
2017/4/1,¡º,59,111,30,65,16,62,0.89,57
2017/4/2,¡º,61,83,33,71,17,56,0.83,56
2017/4/3,¡º,60,71,38,67,14,45,0.78,41
2017/4/4,¡º,65,96,46,66,8,41,0.89,34
2017/4/5,¡º,67,148,47,67,9,45,0.94,26
2017/4/6,¡º,57,95,38,59,11,39,1,53
2017/4/7,¡º,64,157,42,75,16,53,1.06,49
2017/4/8,¡º,60,166,40,68,13,39,0.92,32
2017/4/9,¡º,51,178,34,52,10,35,0.98,15
2017/4/10,”≈,29,14,17,28,7,30,1,38
2017/4/11,”≈,44,91,25,44,12,46,1.04,36
2017/4/12,”≈,45,65,26,45,9,43,0.86,56
2017/4/13,¡º,61,106,33,66,13,54,0.9,66
2017/4/14,¡º,67,128,35,68,12,53,0.92,88
2017/4/15,¡º,71,125,47,88,19,55,1,84
2017/4/16,¡º,65,127,45,73,10,43,0.9,38
2017/4/17,¡º,56,122,32,62,13,44,0.75,40
2017/4/18,¡º,73,187,38,93,14,49,0.82,54
2017/4/19,¡º,73,171,39,91,15,51,0.85,75
2017/4/20,¡º,59,154,29,65,13,43,0.73,37
2017/4/21,”≈,47,87,28,48,7,33,0.68,39
2017/4/22,¡º,59,123,32,67,10,39,0.69,58
2017/4/23,¡º,74,223,40,91,16,53,0.86,80
2017/4/23,¡º,74,223,40,91,16,53,0.86,80
2017/4/24,¡º,67,154,43,82,15,57,0.99,33
2017/4/25,”≈,38,38,23,38,7,37,0.83,27
2017/4/26,”≈,24,2,12,22,5,32,0.7,40
2017/4/27,”≈,34,26,17,27,5,29,0.72,62
2017/4/28,”≈,42,15,24,39,9,41,0.79,55
2017/4/29,¡º,57,43,29,55,11,49,0.89,65
2017/4/30,¡º,61,64,39,70,12,60,0.97,50
2017/5/1,¡º,76,190,47,82,15,48,0.99,81
2017/5/2,¡º,62,143,38,70,12,46,0.97,55
2017/5/3,”≈,36,18,16,31,8,28,0.72,55
2017/5/4,¡º,51,143,22,48,11,42,0.81,68
2017/5/5,”≈,48,44,24,49,7,41,0.78,49
2017/5/6,¡º,59,75,32,71,5,31,0.61,38
2017/5/7,¡º,66,119,40,80,6,38,0.68,31
2017/5/8,¡º,56,121,31,61,8,48,0.82,48
2017/5/9,¡º,63,189,34,72,12,52,0.93,66
2017/5/10,¡º,56,78,36,61,8,50,0.95,45
2017/5/11,¡º,57,89,38,57,7,39,0.83,44
2017/5/12,¡º,55,132,34,58,9,47,0.88,52
2017/5/13,¡º,64,162,27,56,11,47,0.79,81
2017/5/14,¡º,59,124,38,64,9,48,0.82,57
2017/5/15,¡º,67,247,45,75,11,45,0.89,62
2017/5/16,¡º,76,295,37,70,14,47,0.81,94
2017/5/17,¡º,95,304,42,84,15,63,0.86,111
2017/5/18,¡º,75,160,49,93,19,58,0.93,88
2017/5/19,¡º,91,253,54,95,15,46,0.9,99
2017/5/20,¡º,57,116,34,62,11,44,0.82,57
2017/5/20,¡º,57,116,34,62,11,44,0.82,57
2017/5/21,”≈,30,15,17,29,6,28,0.82,30
2017/5/22,”≈,38,73,21,37,6,31,0.93,16
2017/5/23,”≈,35,35,13,29,10,31,0.63,66
2017/5/24,”≈,33,45,18,32,7,37,0.77,38
2017/5/25,”≈,42,55,21,40,9,38,0.73,66
2017/5/26,¡º,76,223,34,65,12,53,0.87,93
2017/5/27,¡º,90,227,47,91,13,69,1.02,97
2017/5/28,¡º,94,228,44,88,14,62,0.94,108
2017/5/29,¡º,56,60,30,60,13,45,0.81,78
2017/5/30,¡º,62,126,43,67,10,34,0.82,71
2017/5/31,¡º,72,182,52,80,13,44,0.96,50
2017/6/1,¡º,72,222,49,81,9,43,0.81,56
2017/6/2,¡º,68,212,43,78,12,46,0.81,69
2017/6/3,¡º,70,242,47,87,12,64,0.93,39
2017/6/4,”≈,43,82,29,43,6,35,0.86,34
2017/6/5,”≈,49,156,13,24,7,28,0.77,94
2017/6/6,¡º,73,345,34,63,11,56,1.06,93
2017/6/7,¡º,80,309,33,65,11,46,0.96,109
2017/6/8,”≈,50,128,19,46,12,37,0.82,78
2017/6/9,”≈,46,136,25,47,7,30,0.79,55
2017/6/10,”≈,41,145,20,33,7,22,0.7,62
2017/6/11,”≈,50,175,27,48,9,37,0.84,64
2017/6/12,”≈,39,81,23,38,7,35,0.86,43
2017/6/13,”≈,50,169,33,49,6,41,0.92,29
2017/6/14,”≈,31,43,17,28,5,32,0.79,33
2017/6/15,”≈,28,15,10,17,5,33,0.75,48
2017/6/16,”≈,30,39,18,30,6,41,0.88,42
2017/6/17,¡º,62,157,31,53,10,43,1.06,78
2017/6/18,¡º,63,176,43,68,10,47,1.05,40
2017/6/19,¡º,59,203,41,63,7,49,1.03,42
2017/6/20,¡º,87,315,54,90,9,57,1.19,81
2017/6/21,¡º,80,278,45,77,11,48,1.01,89
2017/6/22,¡º,57,217,37,64,10,50,0.96,55
2017/6/23,¡º,69,279,49,76,7,42,0.99,58
2017/6/24,”≈,48,165,31,50,7,37,0.83,41
2017/6/25,”≈,48,156,29,48,7,30,0.73,49
2017/6/26,¡º,53,166,33,53,8,42,0.84,40
2017/6/27,¡º,60,183,39,63,10,42,0.93,66
2017/6/28,¡º,84,276,46,79,11,48,0.9,99
2017/6/29,¡º,76,248,49,77,10,43,0.87,79
2017/6/30,¡º,66,224,37,63,11,38,0.81,87
2017/7/1,¡º,82,280,42,68,10,35,0.83,105
2017/7/2,¡º,89,298,44,78,11,46,0.88,104
2017/7/3,¡º,87,305,44,81,12,46,0.93,103
2017/7/4,¡º,82,301,41,76,11,44,0.9,99
2017/7/5,¡º,54,190,27,56,13,34,0.73,66
2017/7/6,”≈,40,125,22,40,6,28,0.76,31
2017/7/7,”≈,41,141,22,40,6,28,0.78,36
2017/7/8,¡º,52,194,30,54,7,35,0.92,41
2017/7/9,¡º,55,231,19,38,7,35,0.71,90
2017/7/10,¡º,99,339,33,71,12,54,0.94,126
2017/7/11,«·∂»Œ€»æ,105,323,41,86,10,50,1.01,124
2017/7/12,”≈,40,70,15,33,9,23,0.56,56
2017/7/13,”≈,40,72,14,35,10,27,0.64,50
2017/7/14,”≈,38,62,18,37,7,27,0.69,35
2017/7/15,”≈,39,92,18,34,7,24,0.7,54
2017/7/16,”≈,47,149,19,37,8,31,0.71,60
2017/7/17,”≈,47,145,18,40,9,30,0.72,69
2017/7/18,”≈,42,122,16,36,8,28,0.66,59
2017/7/19,¡º,53,197,29,55,8,34,0.76,63
2017/7/20,¡º,54,206,25,46,10,28,0.68,72
2017/7/21,”≈,44,135,16,33,11,27,0.58,62
2017/7/22,”≈,42,89,15,31,11,24,0.52,63
2017/7/23,¡º,54,162,18,40,13,30,0.56,77
2017/7/24,¡º,81,299,25,56,14,36,0.74,106
2017/7/25,¡º,62,208,23,44,9,29,0.7,94
2017/7/26,¡º,53,133,19,38,12,28,0.69,77
2017/7/27,¡º,65,222,19,42,13,29,0.57,91
2017/7/28,¡º,75,275,23,51,13,34,0.63,99
2017/7/29,¡º,72,296,30,68,13,36,0.72,93
2017/7/30,¡º,97,343,35,67,12,32,0.77,128
2017/7/31,¡º,96,326,42,75,10,36,0.82,122
2017/8/1,¡º,93,337,31,61,12,35,0.81,122
2017/8/2,¡º,77,344,33,63,10,39,0.83,108
2017/8/3,¡º,87,342,37,71,10,42,0.93,103
2017/8/4,¡º,71,267,33,62,10,40,0.82,81
2017/8/5,¡º,74,277,24,46,9,26,0.7,98
2017/8/6,¡º,63,230,22,43,9,32,0.69,84
2017/8/7,¡º,65,251,22,46,14,29,0.74,93
2017/8/8,”≈,33,60,19,32,7,22,0.64,46
2017/8/9,¡º,62,262,27,46,9,33,0.76,83
2017/8/10,¡º,78,292,39,73,11,50,0.99,92
2017/8/11,”≈,45,128,25,44,6,29,0.69,69
2017/8/12,”≈,36,85,21,35,5,26,0.65,59
2017/8/13,¡º,69,328,29,54,8,36,0.78,86
2017/8/14,¡º,77,342,34,65,8,44,0.86,94
2017/8/15,¡º,61,250,21,47,9,36,0.79,81
2017/8/16,¡º,63,255,29,59,10,36,0.81,79
2017/8/17,”≈,50,184,20,48,11,36,0.72,58
2017/8/18,”≈,38,95,9,26,9,24,0.54,66
2017/8/19,¡º,61,281,12,36,12,28,0.66,94
2017/8/20,¡º,60,271,17,43,13,30,0.67,84
2017/8/21,¡º,61,225,17,40,11,27,0.68,92
2017/8/22,¡º,51,173,15,37,10,26,0.67,81
