date,OT,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017-07-05 00:00:00,92,330,45,131,7,25,0.79,80
2017-07-06 00:00:00,67,287,30,81,6,11,0.63,99
2017-07-07 00:00:00,72,307,33,92,6,12,0.6,102
2017-07-08 00:00:00,116,358,61,179,7,18,0.63,92
2017-07-09 00:00:00,106,351,49,161,7,25,0.68,85
2017-07-10 00:00:00,102,343,46,148,8,29,0.73,87
2017-07-11 00:00:00,98,309,32,121,7,15,0.63,108
2017-07-12 00:00:00,72,245,32,80,7,26,0.76,88
2017-07-13 00:00:00,96,331,56,141,8,27,0.82,90
2017-07-14 00:00:00,66,257,27,69,10,16,0.67,99
2017-07-15 00:00:00,52,198,19,52,6,11,0.46,92
2017-07-16 00:00:00,61,242,17,46,6,11,0.47,108
2017-07-17 00:00:00,60,232,16,43,6,13,0.5,112
2017-07-18 00:00:00,81,331,26,104,6,17,0.53,107
2017-07-19 00:00:00,105,360,30,108,6,9,0.51,122
2017-07-20 00:00:00,71,286,24,79,6,14,0.55,111
2017-07-21 00:00:00,70,311,18,46,6,14,0.54,125
2017-07-22 00:00:00,73,296,25,86,8,26,0.7,97
2017-07-23 00:00:00,90,314,23,122,3,17,0.56,109
2017-07-24 00:00:00,68,248,22,50,2,14,0.54,115
2017-07-25 00:00:00,65,231,24,76,1,14,0.57,89
2017-07-26 00:00:00,64,196,24,69,1,21,0.7,92
2017-07-27 00:00:00,76,264,27,91,1,16,0.64,104
2017-07-28 00:00:00,76,280,24,94,2,22,0.72,100
2017-07-29 00:00:00,66,249,21,80,1,26,0.79,83
2017-07-30 00:00:00,70,238,20,86,1,18,0.73,92
2017-07-31 00:00:00,90,315,42,125,2,16,0.7,98
2017-08-01 00:00:00,113,355,40,175,2,15,0.71,103
2017-08-02 00:00:00,112,362,46,172,3,22,0.79,94
2017-08-03 00:00:00,77,326,34,97,2,18,0.78,102
2017-08-04 00:00:00,57,183,22,63,3,17,0.81,81
2017-08-05 00:00:00,67,244,28,74,2,16,0.72,101
2017-08-06 00:00:00,80,289,32,93,2,14,0.7,113
2017-08-07 00:00:00,85,310,35,109,2,32,0.9,84
2017-08-08 00:00:00,87,340,43,113,3,33,0.95,82
2017-08-09 00:00:00,106,364,40,146,2,24,0.87,85
2017-08-10 00:00:00,58,204,21,53,3,14,0.73,98
2017-08-11 00:00:00,78,282,33,99,4,19,0.82,99
2017-08-12 00:00:00,87,343,36,119,5,21,0.82,96
2017-08-13 00:00:00,68,323,28,79,3,27,0.97,76
2017-08-14 00:00:00,61,269,23,61,3,17,0.84,97
2017-08-15 00:00:00,63,262,21,70,3,21,0.92,76
2017-08-16 00:00:00,57,228,22,55,3,14,0.83,97
2017-08-17 00:00:00,58,246,22,43,3,16,0.82,99
2017-08-18 00:00:00,70,305,31,82,3,23,0.92,92
2017-08-19 00:00:00,68,313,26,78,1,14,0.74,103
2017-08-20 00:00:00,60,270,26,66,3,16,0.83,93
2017-08-21 00:00:00,60,215,23,52,3,15,0.76,100
2017-08-22 00:00:00,52,181,23,46,3,13,0.75,97
2017-08-23 00:00:00,50,198,19,40,3,12,0.75,97
2017-08-24 00:00:00,52,248,20,44,3,12,0.75,92
2017-08-25 00:00:00,63,303,31,73,5,20,0.85,78
2017-08-26 00:00:00,75,340,37,97,4,22,0.6,85
2017-08-27 00:00:00,75,338,34,99,5,23,0.58,80
2017-08-28 00:00:00,73,347,33,89,5,18,0.53,110
2017-08-29 00:00:00,81,364,38,103,5,33,0.79,87
2017-08-30 00:00:00,59,315,24,54,5,17,0.96,96
2017-08-31 00:00:00,81,345,34,112,7,19,1.88,89
2017-09-01 00:00:00,96,358,44,137,5,31,2.49,86
2017-09-02 00:00:00,95,350,51,134,4,28,3.35,78
2017-09-03 00:00:00,64,270,31,67,4,19,2.39,97
2017-09-04 00:00:00,95,357,47,132,7,37,0.51,74
2017-09-05 00:00:00,105,358,57,154,6,34,0.54,71
2017-09-06 00:00:00,64,303,30,67,6,23,0.44,99
2017-09-07 00:00:00,133,365,43,185,7,41,0.64,69
2017-09-08 00:00:00,90,334,41,128,6,15,0.52,97
2017-09-09 00:00:00,88,312,34,124,7,44,0.78,85
2017-09-10 00:00:00,92,357,34,132,5,24,0.59,87
2017-09-11 00:00:00,79,332,29,106,5,24,0.6,87
2017-09-12 00:00:00,90,341,36,125,5,25,0.63,83
2017-09-13 00:00:00,91,318,39,130,6,36,0.81,70
2017-09-14 00:00:00,120,364,48,175,6,30,0.82,72
2017-09-15 00:00:00,81,300,32,110,7,32,1.23,70
2017-09-16 00:00:00,68,226,26,84,6,25,1.17,87
2017-09-17 00:00:00,95,307,41,137,6,40,0.89,66
2017-09-18 00:00:00,112,332,41,170,6,43,0.89,60
2017-09-19 00:00:00,87,261,30,122,5,25,0.66,69
2017-09-20 00:00:00,66,257,22,77,5,23,0.56,67
2017-09-21 00:00:00,103,340,40,139,7,37,0.89,64
2017-09-22 00:00:00,67,231,25,80,5,19,0.52,90
2017-09-23 00:00:00,58,183,19,66,4,22,0.56,82
2017-09-24 00:00:00,69,270,30,85,4,32,0.63,78
2017-09-25 00:00:00,115,355,51,172,5,35,0.65,67
2017-09-26 00:00:00,163,363,59,257,6,26,0.51,84
2017-09-27 00:00:00,299,363,101,422,8,39,0.72,53
2017-09-28 00:00:00,228,363,88,361,7,39,0.93,51
2017-09-29 00:00:00,193,363,77,322,7,39,0.78,46
2017-09-30 00:00:00,129,358,53,205,7,25,0.57,67
2017-10-01 00:00:00,168,362,49,251,7,26,0.56,59
2017-10-02 00:00:00,202,362,65,323,7,26,0.63,61
2017-10-03 00:00:00,304,363,93,433,7,32,0.72,50
2017-10-05 00:00:00,249,365,92,375,6,39,1.0,39
2017-10-06 00:00:00,163,365,69,259,6,28,0.81,53
2017-10-07 00:00:00,153,363,61,249,7,20,0.58,65
2017-10-08 00:00:00,267,366,105,403,6,10,0.5,67
2017-10-09 00:00:00,146,363,59,238,6,15,0.49,56
2017-10-10 00:00:00,135,363,61,218,7,23,0.61,48
2017-10-11 00:00:00,132,362,58,212,7,30,0.69,40
2017-10-12 00:00:00,143,363,73,233,8,40,1.18,35
2017-10-13 00:00:00,149,363,69,233,7,38,1.07,50
2017-10-14 00:00:00,180,365,77,274,6,37,1.03,32
2017-10-15 00:00:00,170,365,71,276,9,41,1.08,25
2017-10-16 00:00:00,170,361,68,260,7,44,1.08,29
2017-10-17 00:00:00,97,322,38,131,5,21,0.72,60
2017-10-18 00:00:00,120,348,54,176,7,40,1.19,35
2017-10-19 00:00:00,144,353,64,210,6,42,1.26,33
2017-10-20 00:00:00,85,259,30,119,6,31,0.9,48
2017-10-21 00:00:00,120,327,46,159,7,36,0.97,46
2017-10-22 00:00:00,123,336,58,186,6,47,1.19,37
2017-10-23 00:00:00,107,335,47,158,7,41,0.92,44
2017-10-24 00:00:00,115,347,51,169,8,42,1.04,41
2017-10-25 00:00:00,111,305,47,165,8,41,1.06,45
2017-10-26 00:00:00,109,285,54,162,7,44,1.25,45
2017-10-27 00:00:00,120,304,54,178,7,33,0.88,56
2017-10-28 00:00:00,239,366,83,360,8,26,0.62,60
2017-10-29 00:00:00,152,362,70,246,9,45,1.03,27
2017-10-30 00:00:00,191,362,83,289,9,50,1.59,26
2017-10-31 00:00:00,186,360,77,290,11,50,1.65,29
2017-11-01 00:00:00,218,360,95,322,9,52,1.8,31
2017-11-02 00:00:00,223,357,104,329,11,56,1.71,29
2017-11-03 00:00:00,203,362,94,292,10,56,1.71,29
2017-11-04 00:00:00,149,349,76,237,12,50,1.38,27
2017-11-05 00:00:00,135,338,67,207,12,49,1.36,37
2017-11-06 00:00:00,150,333,74,222,12,51,1.66,32
2017-11-07 00:00:00,148,303,73,225,13,51,1.36,30
2017-11-08 00:00:00,132,288,74,202,15,55,1.55,25
2017-11-09 00:00:00,106,273,58,155,12,39,1.0,39
2017-11-10 00:00:00,87,274,45,122,15,37,0.89,43
2017-11-11 00:00:00,101,349,53,149,9,48,1.18,33
2017-11-12 00:00:00,115,351,68,171,10,51,1.45,31
2017-11-13 00:00:00,121,342,74,181,12,60,1.52,32
2017-11-14 00:00:00,132,341,76,197,12,59,1.76,30
2017-11-15 00:00:00,167,354,116,241,15,69,2.26,23
2017-11-16 00:00:00,133,335,87,194,11,54,1.8,32
2017-11-17 00:00:00,87,267,50,118,10,37,1.04,41
2017-11-18 00:00:00,77,331,42,101,8,34,0.88,43
2017-11-19 00:00:00,104,341,61,155,9,41,1.16,42
2017-11-20 00:00:00,86,285,45,119,7,39,1.04,40
2017-11-21 00:00:00,108,297,62,156,8,49,1.55,33
2017-11-22 00:00:00,134,361,85,195,14,58,1.47,26
2017-11-23 00:00:00,114,360,78,165,14,58,1.78,25
2017-11-24 00:00:00,135,361,88,186,16,56,2.03,28
2017-11-25 00:00:00,143,358,99,200,17,57,2.1,21
2017-11-26 00:00:00,157,359,112,219,19,69,2.46,19
2017-11-27 00:00:00,193,361,137,271,22,71,3.01,23
2017-11-28 00:00:00,150,323,103,220,22,69,2.21,23
2017-11-29 00:00:00,177,362,129,249,23,77,2.76,17
2017-11-30 00:00:00,138,360,100,196,22,73,1.8,24
2017-12-01 00:00:00,171,361,127,234,25,78,2.59,17
2017-12-02 00:00:00,210,351,161,283,20,81,3.41,12
2017-12-03 00:00:00,136,290,102,199,23,67,2.05,15
2017-12-04 00:00:00,136,305,95,182,19,57,2.16,24
2017-12-05 00:00:00,113,301,67,173,19,61,1.7,28
2017-12-06 00:00:00,114,266,70,168,18,63,1.99,20
2017-12-07 00:00:00,131,276,63,209,21,67,2.04,26
2017-12-08 00:00:00,134,363,83,213,20,73,2.36,17
2017-12-09 00:00:00,140,357,87,214,16,58,1.93,25
2017-12-10 00:00:00,115,323,64,178,21,60,1.96,27
2017-12-11 00:00:00,135,350,79,206,17,58,1.96,22
2017-12-12 00:00:00,162,359,114,252,20,68,2.15,18
2017-12-13 00:00:00,162,359,121,232,17,65,2.56,19
2017-12-14 00:00:00,165,349,120,225,21,67,2.74,25
2017-12-15 00:00:00,97,267,66,138,17,52,1.55,30
2017-12-16 00:00:00,82,252,57,107,14,39,1.12,43
2017-12-17 00:00:00,71,203,49,80,8,30,1.12,46
2017-12-18 00:00:00,69,177,46,81,11,32,1.03,50
2017-12-19 00:00:00,70,194,49,79,11,32,1.12,44
2017-12-20 00:00:00,114,334,82,142,10,52,2.44,25
2017-12-21 00:00:00,133,340,101,157,15,57,2.61,26
2017-12-22 00:00:00,104,170,77,116,11,39,1.55,37
2017-12-23 00:00:00,113,175,84,130,12,41,1.75,30
2017-12-24 00:00:00,165,318,125,200,16,63,3.09,20
2017-12-25 00:00:00,149,350,114,183,12,53,2.4,21
2017-12-26 00:00:00,200,359,155,239,18,65,3.31,18
2017-12-27 00:00:00,228,355,164,288,21,64,3.4,18
2017-12-28 00:00:00,221,326,70,319,16,41,1.69,39
2017-12-29 00:00:00,173,249,65,284,11,39,1.65,30
2017-12-30 00:00:00,140,232,81,223,12,51,2.7,26
2017-12-31 00:00:00,172,281,100,262,10,50,2.02,29
2018-01-01 00:00:00,246,350,95,374,10,43,1.41,42
2018-01-02 00:00:00,210,341,86,344,10,36,1.2,45
2018-01-03 00:00:00,150,352,44,247,8,32,1.17,38
2018-01-04 00:00:00,133,358,62,214,8,39,1.92,34
2018-01-05 00:00:00,110,318,52,165,9,34,1.34,43
2018-01-06 00:00:00,149,321,86,233,11,43,2.04,26
2018-01-07 00:00:00,146,326,69,238,11,41,1.65,31
2018-01-08 00:00:00,170,360,97,276,12,51,2.42,24
2018-01-09 00:00:00,175,361,107,272,15,54,2.53,26
2018-01-10 00:00:00,160,360,97,250,14,49,2.38,31
2018-01-11 00:00:00,155,357,92,240,14,50,2.18,35
2018-01-12 00:00:00,137,345,83,222,16,54,2.1,35
2018-01-13 00:00:00,128,285,68,204,16,44,1.56,45
2018-01-14 00:00:00,150,306,95,242,17,58,2.37,32
2018-01-15 00:00:00,151,267,96,240,16,57,2.49,33
2018-01-16 00:00:00,141,261,84,230,15,49,2.31,37
2018-01-17 00:00:00,138,233,64,222,16,44,1.67,44
2018-01-18 00:00:00,175,289,81,281,20,54,2.05,34
2018-01-19 00:00:00,150,238,87,242,17,57,2.32,28
2018-01-20 00:00:00,183,268,113,275,19,55,2.66,36
2018-01-21 00:00:00,147,260,88,241,17,57,2.19,39
2018-01-22 00:00:00,136,310,82,218,16,53,1.96,48
2018-01-23 00:00:00,169,349,109,257,20,67,2.79,35
2018-01-24 00:00:00,183,364,93,262,15,48,2.07,51
2018-01-25 00:00:00,110,344,45,165,10,32,1.27,61
2018-01-26 00:00:00,83,295,45,113,9,29,1.39,54
2018-01-27 00:00:00,84,266,41,115,7,16,0.84,71
2018-01-28 00:00:00,100,292,44,147,7,22,1.22,65
2018-01-29 00:00:00,87,233,49,120,7,25,1.3,62
2018-01-30 00:00:00,100,225,55,147,7,23,1.31,64
2018-01-31 00:00:00,103,265,55,153,6,23,1.29,62
2018-02-01 00:00:00,104,271,67,151,8,29,1.52,61
2018-02-02 00:00:00,123,317,65,194,7,26,1.33,51
2018-02-03 00:00:00,113,348,71,173,7,30,1.54,56
2018-02-04 00:00:00,118,353,68,184,8,29,1.2,58
2018-02-05 00:00:00,106,338,63,161,7,27,1.2,63
2018-02-06 00:00:00,106,314,68,159,7,31,1.41,60
2018-02-07 00:00:00,113,303,60,172,9,29,1.25,61
2018-02-08 00:00:00,120,301,66,187,10,35,1.39,58
2018-02-09 00:00:00,111,184,65,168,8,32,1.45,57
2018-02-10 00:00:00,108,239,61,164,9,35,1.73,57
2018-02-11 00:00:00,108,281,64,155,10,36,2.54,59
2018-02-12 00:00:00,100,311,60,142,9,33,1.86,63
2018-02-13 00:00:00,96,276,59,139,10,35,1.57,60
2018-02-14 00:00:00,110,298,68,164,11,40,1.89,54
2018-02-15 00:00:00,122,305,85,187,15,44,2.17,52
2018-02-16 00:00:00,125,194,83,174,20,30,1.64,58
2018-02-17 00:00:00,95,210,55,135,10,27,1.26,63
2018-02-18 00:00:00,90,266,39,129,8,16,0.73,78
2018-02-19 00:00:00,123,326,43,194,8,15,0.73,83
2018-02-20 00:00:00,111,316,39,170,8,14,0.71,84
2018-02-21 00:00:00,118,318,44,185,8,18,0.81,76
2018-02-22 00:00:00,131,339,55,209,9,28,1.22,61
2018-02-23 00:00:00,148,358,69,242,9,30,1.54,51
2018-02-24 00:00:00,160,359,78,246,9,30,1.43,55
2018-02-25 00:00:00,156,364,78,248,11,37,1.76,49
2018-02-26 00:00:00,153,334,68,252,12,28,1.28,67
2018-02-27 00:00:00,160,328,73,255,15,36,1.56,56
2018-02-28 00:00:00,136,314,58,220,13,27,1.26,64
2018-03-01 00:00:00,138,355,64,220,12,36,1.52,65
2018-03-02 00:00:00,142,357,59,213,13,33,1.51,66
2018-03-03 00:00:00,251,365,105,798,12,34,1.24,65
2018-03-04 00:00:00,500,366,122,1109,5,17,0.55,85
2018-03-05 00:00:00,500,366,134,961,10,55,1.73,38
2018-03-06 00:00:00,500,365,180,1234,9,41,1.69,43
2018-03-07 00:00:00,500,366,236,1541,8,30,1.3,48
2018-03-08 00:00:00,500,366,280,1733,9,40,1.5,38
2018-03-09 00:00:00,500,367,269,1584,10,40,1.2,31
2018-03-10 00:00:00,500,365,301,1378,11,40,1.39,40
2018-03-11 00:00:00,500,367,229,1070,9,35,1.17,48
2018-03-12 00:00:00,500,367,196,879,9,41,1.2,47
2018-03-13 00:00:00,463,364,151,659,10,35,1.05,46
2018-03-14 00:00:00,323,363,106,441,10,35,1.06,50
2018-03-15 00:00:00,226,353,91,335,10,40,1.09,48
2018-03-16 00:00:00,174,347,60,255,8,25,0.7,70
2018-03-17 00:00:00,121,342,46,189,7,17,0.56,78
2018-03-18 00:00:00,172,352,58,257,8,25,0.75,77
2018-03-19 00:00:00,182,356,68,293,9,39,1.01,61
2018-03-20 00:00:00,221,360,77,354,8,31,0.9,66
2018-03-21 00:00:00,278,364,84,405,8,30,0.82,67
2018-03-22 00:00:00,299,364,98,417,9,42,1.09,48
2018-03-23 00:00:00,225,361,88,351,11,37,0.9,58
2018-03-24 00:00:00,181,354,77,277,9,40,0.93,53
2018-03-25 00:00:00,113,285,51,174,8,35,0.85,66
2018-03-26 00:00:00,151,341,71,229,9,40,1.04,62
2018-03-27 00:00:00,149,347,69,235,8,38,0.91,63
2018-03-28 00:00:00,160,333,66,253,7,24,0.7,81
2018-03-29 00:00:00,130,316,40,187,8,14,0.58,92
2018-03-30 00:00:00,227,358,76,361,8,26,0.66,78
2018-03-31 00:00:00,211,364,81,326,8,36,0.82,72
2018-04-01 00:00:00,189,355,74,298,8,34,0.89,77
2018-04-02 00:00:00,370,365,264,1531,7,31,0.92,73
2018-04-03 00:00:00,497,365,292,1260,6,15,0.56,82
2018-04-04 00:00:00,500,366,341,1415,4,20,0.51,72
2018-04-05 00:00:00,500,366,418,2170,6,30,0.76,56
2018-04-06 00:00:00,500,363,334,1380,6,12,0.5,88
2018-04-07 00:00:00,500,366,289,1006,7,37,0.84,54
2018-04-08 00:00:00,500,363,267,980,8,46,0.91,43
2018-04-09 00:00:00,482,365,224,861,8,31,0.72,56
2018-04-10 00:00:00,470,365,193,623,7,23,0.6,69
2018-04-11 00:00:00,422,366,204,608,6,22,0.59,78
2018-04-12 00:00:00,144,360,81,144,6,10,0.43,108
2018-04-13 00:00:00,315,362,115,494,17,17,0.45,97
2018-04-14 00:00:00,390,365,131,495,6,19,0.48,88
2018-04-15 00:00:00,306,363,113,424,7,30,0.62,72
2018-04-16 00:00:00,257,364,102,377,8,34,0.62,68
2018-04-17 00:00:00,175,360,84,295,7,30,0.59,72
2018-04-18 00:00:00,187,361,91,299,7,37,0.7,69
2018-04-19 00:00:00,186,364,95,282,5,11,0.33,106
2018-04-20 00:00:00,64,111,34,76,5,11,0.31,89
2018-04-21 00:00:00,112,360,71,167,5,11,0.4,82
2018-04-22 00:00:00,133,362,79,215,4,16,0.49,76
2018-04-23 00:00:00,164,363,90,275,6,29,0.66,84
2018-04-24 00:00:00,142,362,77,233,6,28,0.68,78
2018-04-25 00:00:00,147,363,68,241,5,35,0.73,68
2018-04-26 00:00:00,142,360,67,230,6,32,0.56,66
2018-04-27 00:00:00,70,166,22,66,4,11,0.34,114
2018-04-28 00:00:00,113,302,45,166,8,13,0.35,111
2018-04-29 00:00:00,268,363,89,379,5,18,0.42,95
2018-04-30 00:00:00,116,323,58,177,6,17,0.45,98
2018-05-01 00:00:00,194,363,80,278,7,23,0.52,91
2018-05-02 00:00:00,208,365,96,318,7,25,0.59,72
2018-05-03 00:00:00,89,348,38,124,8,27,0.6,87
2018-05-04 00:00:00,131,358,66,211,7,32,0.68,74
2018-05-05 00:00:00,165,357,76,238,5,10,0.45,110
2018-05-06 00:00:00,78,311,35,76,4,13,0.45,110
2018-05-07 00:00:00,195,363,86,429,3,8,0.24,122
2018-05-08 00:00:00,355,364,206,672,4,10,0.29,103
2018-05-09 00:00:00,500,364,337,1141,5,20,0.4,78
2018-05-10 00:00:00,491,366,240,865,5,19,0.41,79
2018-05-11 00:00:00,350,365,134,471,5,21,0.45,89
2018-05-12 00:00:00,196,363,98,318,5,27,0.45,86
2018-05-13 00:00:00,149,364,72,244,4,24,0.49,85
2018-05-14 00:00:00,96,291,37,133,5,17,0.4,101
2018-05-15 00:00:00,103,333,53,152,6,12,0.37,104
2018-05-16 00:00:00,97,319,41,143,6,15,0.39,91
2018-05-17 00:00:00,94,344,55,136,5,14,0.4,94
2018-05-18 00:00:00,64,196,26,61,4,9,0.39,109
2018-05-19 00:00:00,54,152,21,53,5,17,0.48,87
2018-05-20 00:00:00,60,269,27,67,4,20,0.48,79
2018-05-21 00:00:00,230,364,104,329,4,16,0.5,90
2018-05-22 00:00:00,170,362,78,278,4,17,0.58,89
2018-05-23 00:00:00,279,365,115,375,4,20,0.41,83
2018-05-24 00:00:00,321,366,137,449,6,8,0.23,137
2018-05-25 00:00:00,157,347,80,229,4,19,0.27,125
2018-05-26 00:00:00,292,360,125,465,6,22,0.47,92
2018-05-27 00:00:00,452,366,157,580,5,26,0.48,78
2018-05-28 00:00:00,252,364,108,410,6,19,0.4,89
2018-05-29 00:00:00,97,280,39,114,4,8,0.35,134
2018-05-30 00:00:00,99,300,56,146,5,29,0.56,87
2018-05-31 00:00:00,74,226,20,54,4,11,0.38,123
2018-06-01 00:00:00,318,365,172,560,5,21,0.53,104
2018-06-02 00:00:00,495,366,402,1402,5,15,0.46,85
2018-06-03 00:00:00,431,363,175,539,7,30,0.6,62
2018-06-04 00:00:00,222,362,110,315,5,13,0.43,83
2018-06-05 00:00:00,162,364,75,265,4,10,0.41,93
2018-06-06 00:00:00,70,193,38,86,4,11,0.41,112
2018-06-07 00:00:00,181,362,95,274,4,10,0.41,106
2018-06-08 00:00:00,80,299,41,104,4,11,0.45,108
2018-06-09 00:00:00,70,313,25,70,4,8,0.41,118
2018-06-10 00:00:00,65,242,20,43,5,9,0.26,114
2018-06-11 00:00:00,60,141,25,56,4,10,0.31,106
2018-06-12 00:00:00,62,156,20,35,4,8,0.29,114
2018-06-13 00:00:00,60,181,21,46,5,16,0.37,100
2018-06-14 00:00:00,75,239,25,56,5,19,0.43,116
2018-06-15 00:00:00,68,201,22,51,4,10,0.36,112
2018-06-16 00:00:00,51,104,23,34,4,7,0.42,99
2018-06-17 00:00:00,52,125,25,38,4,6,0.41,102
2018-06-18 00:00:00,70,230,36,84,4,8,0.49,104
2018-06-19 00:00:00,94,347,48,114,4,23,0.7,93
2018-06-20 00:00:00,66,263,29,44,4,17,0.34,112
2018-06-21 00:00:00,73,253,32,82,4,27,0.58,77
2018-06-22 00:00:00,70,240,24,35,4,11,0.36,118
2018-06-23 00:00:00,79,264,41,104,5,18,0.47,105
2018-06-24 00:00:00,89,293,35,65,5,9,0.38,128
2018-06-25 00:00:00,76,313,34,72,5,11,0.39,120
2018-06-26 00:00:00,75,324,25,45,5,9,0.35,128
2018-06-27 00:00:00,66,292,23,44,4,17,0.37,114
2018-06-28 00:00:00,73,310,35,91,5,18,0.44,98
2018-06-29 00:00:00,73,268,29,68,5,14,0.4,112
2018-06-30 00:00:00,79,291,37,90,4,19,0.52,94
2018-07-01 00:00:00,134,363,75,237,4,7,0.38,134
2018-07-02 00:00:00,80,321,29,63,4,13,0.39,127
2018-07-03 00:00:00,91,335,39,112,4,14,0.41,109
2018-07-04 00:00:00,64,265,33,56,5,15,0.42,102
2018-07-05 00:00:00,63,276,28,43,5,14,0.45,117
2018-07-06 00:00:00,77,311,40,86,4,21,0.53,100
2018-07-07 00:00:00,67,311,32,82,4,15,0.47,93
2018-07-08 00:00:00,72,339,26,81,4,14,0.43,107
2018-07-09 00:00:00,80,354,32,94,3,13,0.37,116
2018-07-10 00:00:00,108,364,49,165,4,16,0.45,109
2018-07-11 00:00:00,74,334,30,63,4,12,0.39,125
2018-07-12 00:00:00,80,341,37,100,6,17,0.51,110
2018-07-13 00:00:00,72,343,18,45,5,15,0.4,128
2018-07-14 00:00:00,74,344,16,49,4,13,0.37,112
2018-07-15 00:00:00,67,302,23,50,7,14,0.43,110
2018-07-16 00:00:00,98,358,50,145,5,20,0.62,99
2018-07-17 00:00:00,94,362,48,118,6,22,0.48,97
2018-07-18 00:00:00,67,298,30,57,5,18,0.4,108
2018-07-19 00:00:00,75,326,27,59,6,25,0.42,108
2018-07-20 00:00:00,84,330,44,115,6,31,0.5,99
2018-07-21 00:00:00,132,366,68,199,6,27,0.38,97
2018-07-22 00:00:00,178,365,97,280,5,13,0.14,112
2018-07-23 00:00:00,142,364,82,231,4,28,0.28,82
2018-07-24 00:00:00,106,364,60,144,4,13,0.11,97
2018-07-25 00:00:00,89,343,52,111,6,17,0.18,111
2018-07-26 00:00:00,76,324,45,98,5,24,0.38,92
2018-07-27 00:00:00,64,298,43,63,4,10,0.38,99
2018-07-28 00:00:00,75,309,49,97,5,16,0.62,87
2018-07-29 00:00:00,65,232,36,66,4,7,0.49,92
2018-07-30 00:00:00,75,302,52,89,4,7,0.41,92
2018-07-31 00:00:00,55,211,31,29,4,6,0.45,105
2018-08-01 00:00:00,72,316,47,82,5,22,0.58,80
2018-08-02 00:00:00,60,245,28,41,5,13,0.54,109
2018-08-03 00:00:00,62,265,27,39,4,14,0.52,101
2018-08-04 00:00:00,69,295,36,85,3,19,0.57,96
2018-08-05 00:00:00,74,315,46,94,5,13,0.57,106
2018-08-06 00:00:00,110,364,58,166,4,13,0.4,95
2018-08-07 00:00:00,66,270,41,68,3,7,0.35,111
2018-08-08 00:00:00,57,226,36,36,4,15,0.4,97
2018-08-09 00:00:00,59,202,36,60,5,20,0.47,92
2018-08-10 00:00:00,76,273,40,77,7,22,0.56,97
2018-08-11 00:00:00,70,236,33,46,5,12,0.45,117
2018-08-12 00:00:00,72,280,36,68,6,22,0.44,107
2018-08-13 00:00:00,62,280,28,19,5,13,0.46,112
2018-08-14 00:00:00,103,361,54,152,7,17,0.59,94
2018-08-15 00:00:00,137,365,71,214,6,25,0.72,79
2018-08-16 00:00:00,94,361,56,137,6,20,0.68,87
2018-08-17 00:00:00,111,364,65,171,8,27,0.83,83
2018-08-18 00:00:00,92,364,55,132,8,27,0.88,72
2018-08-19 00:00:00,77,355,48,97,5,20,0.52,79
2018-08-20 00:00:00,72,330,44,91,5,17,0.5,86
2018-08-21 00:00:00,99,353,59,141,6,25,0.66,75
2018-08-22 00:00:00,86,350,44,112,5,11,0.49,102
2018-08-23 00:00:00,66,250,30,79,5,26,0.67,75
2018-08-25 00:00:00,54,133,25,55,5,14,0.58,87
2018-08-27 00:00:00,40,76,14,25,6,12,0.66,80
2018-08-29 00:00:00,52,211,14,47,5,20,0.74,74
2018-08-31 00:00:00,53,254,18,48,5,13,0.62,96
2018-09-02 00:00:00,47,220,20,51,4,15,0.43,70
2018-09-03 00:00:00,62,281,26,72,5,12,0.42,81
2018-09-04 00:00:00,50,214,22,55,6,15,0.48,69
2018-09-05 00:00:00,49,181,21,47,4,11,0.46,78
2018-09-06 00:00:00,54,195,28,60,4,6,0.46,83
2018-09-07 00:00:00,94,364,53,136,3,11,0.57,73
2018-09-08 00:00:00,110,364,58,168,5,23,0.73,47
2018-09-09 00:00:00,111,363,56,169,5,22,0.45,52
2018-09-10 00:00:00,78,344,40,103,7,22,0.37,66
2018-09-11 00:00:00,94,362,40,125,6,17,0.23,73
2018-09-12 00:00:00,90,362,37,122,6,12,0.21,78
2018-09-13 00:00:00,43,147,17,36,5,17,0.24,74
2018-09-14 00:00:00,168,366,67,261,4,14,0.27,64
2018-09-15 00:00:00,92,363,40,132,5,15,0.27,62
2018-09-16 00:00:00,123,365,53,194,5,22,0.34,47
2018-09-17 00:00:00,98,363,44,144,6,29,0.34,42
2018-09-18 00:00:00,100,362,47,148,6,29,0.42,47
2018-09-19 00:00:00,83,350,37,114,6,28,0.47,50
2018-09-20 00:00:00,85,350,37,119,6,34,0.58,44
2018-09-21 00:00:00,86,356,40,119,6,32,0.47,44
2018-09-22 00:00:00,88,349,40,124,7,37,0.5,35
2018-09-23 00:00:00,86,359,40,119,6,34,0.5,40
2018-09-24 00:00:00,84,350,34,115,6,26,0.41,48
2018-09-25 00:00:00,126,366,33,188,5,18,0.35,72
2018-09-26 00:00:00,160,367,67,246,6,26,0.42,56
2018-09-27 00:00:00,208,363,92,331,6,34,0.58,36
2018-09-28 00:00:00,157,365,72,258,5,34,0.71,40
2018-09-29 00:00:00,121,363,53,190,6,29,0.65,51
2018-09-30 00:00:00,109,364,48,167,6,33,0.69,53
2018-10-01 00:00:00,109,365,51,167,6,35,0.67,48
2018-10-02 00:00:00,87,352,39,123,6,30,0.57,51
2018-10-03 00:00:00,81,328,37,111,5,30,0.64,56
